activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18850425,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(F)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.24', 'le': '0.25', 'lle': '1.39', 'sei': '6.16'}",CHEMBL4452388,,CHEMBL4452388,5.21,False,http://www.openphacts.org/units/Nanomolar,3146478,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850426,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(Br)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.46', 'le': '0.25', 'lle': '0.77', 'sei': '6.16'}",CHEMBL4453289,,CHEMBL4453289,5.21,False,http://www.openphacts.org/units/Nanomolar,3146479,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850427,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1/C=N/NC(=O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.84', 'le': '0.25', 'lle': '1.52', 'sei': '5.55'}",CHEMBL4468721,,CHEMBL4468721,5.21,False,http://www.openphacts.org/units/Nanomolar,3146480,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850428,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.30', 'le': '0.25', 'lle': '1.82', 'sei': '4.97'}",CHEMBL4576919,,CHEMBL4576919,5.21,False,http://www.openphacts.org/units/Nanomolar,3146466,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850429,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(O)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.30', 'le': '0.25', 'lle': '1.82', 'sei': '4.97'}",CHEMBL4573047,,CHEMBL4573047,5.21,False,http://www.openphacts.org/units/Nanomolar,3146467,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850430,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)c1cc(/C=N/NC(=O)c2nc(-c3cc4ccccc4oc3=O)cs2)c(O)c(C(C)(C)C)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.34', 'le': '0.20', 'lle': '-0.77', 'sei': '4.97'}",CHEMBL4574133,,CHEMBL4574133,5.21,False,http://www.openphacts.org/units/Nanomolar,3146468,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850431,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(O)c(F)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.72', 'le': '0.25', 'lle': '1.68', 'sei': '4.97'}",CHEMBL4553128,,CHEMBL4553128,5.21,False,http://www.openphacts.org/units/Nanomolar,3146469,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850432,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(Cl)ccc1O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.23', 'le': '0.25', 'lle': '1.17', 'sei': '4.97'}",CHEMBL4460908,,CHEMBL4460908,5.21,False,http://www.openphacts.org/units/Nanomolar,3146470,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850433,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=N/NC(=O)c2nc(-c3cc4ccccc4oc3=O)cs2)c(O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.36', 'le': '0.24', 'lle': '1.82', 'sei': '4.57'}",CHEMBL4553656,,CHEMBL4553656,5.21,False,http://www.openphacts.org/units/Nanomolar,3146471,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850434,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(O)ccc1O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.78', 'le': '0.25', 'lle': '2.12', 'sei': '4.17'}",CHEMBL4444658,,CHEMBL4444658,5.21,False,http://www.openphacts.org/units/Nanomolar,3146472,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850435,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(O)c(O)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.78', 'le': '0.25', 'lle': '2.12', 'sei': '4.17'}",CHEMBL4516889,,CHEMBL4516889,5.21,False,http://www.openphacts.org/units/Nanomolar,3146473,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850436,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(Cl)cc(Cl)c1O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.31', 'le': '0.24', 'lle': '0.52', 'sei': '4.97'}",CHEMBL4129528,,CHEMBL4129528,5.21,False,http://www.openphacts.org/units/Nanomolar,3146464,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,6.2
,18850437,[],CHEMBL4305677,Non-competitive inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000192,BAO_0000224,protein format,O=C(N/N=C/c1cc(Cl)cc(Cl)c1O)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.23', 'le': '0.24', 'lle': '0.48', 'sei': '4.93'}",CHEMBL4129528,,CHEMBL4129528,5.17,False,http://www.openphacts.org/units/Nanomolar,3146464,=,1,True,=,,Ki,nM,,6800.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,Ki,uM,UO_0000065,,6.8
,18850438,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C1\S/C(=C\c2ccc(F)cc2)C(=O)N1c1ccccc1Cl)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.55', 'le': '0.27', 'lle': '1.64', 'sei': '7.66'}",CHEMBL4475313,,CHEMBL4475313,7.05,False,http://www.openphacts.org/units/Nanomolar,3146482,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850440,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)cc1C,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.72', 'le': '0.26', 'lle': '1.68', 'sei': '7.66'}",CHEMBL4531736,,CHEMBL4531736,7.05,False,http://www.openphacts.org/units/Nanomolar,3146491,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850442,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C)cc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.72', 'le': '0.26', 'lle': '1.68', 'sei': '7.66'}",CHEMBL4591646,,CHEMBL4591646,7.05,False,http://www.openphacts.org/units/Nanomolar,3146492,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850444,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C1\S/C(=C\c2ccc(F)cc2)C(=O)N1c1cccc(Cl)c1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL4593240,,CHEMBL4593240,,False,http://www.openphacts.org/units/Nanomolar,3146493,>,1,True,>,,IC50,nM,,100000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,100.0
,18850446,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1C,,,CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL4467634,,CHEMBL4467634,,False,http://www.openphacts.org/units/Nanomolar,3146494,>,1,True,>,,IC50,nM,,100000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,100.0
,18850448,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C)c(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL4521673,,CHEMBL4521673,,False,http://www.openphacts.org/units/Nanomolar,3146495,>,1,True,>,,IC50,nM,,100000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,100.0
,18850450,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C1\S/C(=C\c2ccc(F)cc2)C(=O)N1c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.55', 'le': '0.27', 'lle': '1.64', 'sei': '7.66'}",CHEMBL4516968,,CHEMBL4516968,7.05,False,http://www.openphacts.org/units/Nanomolar,3146483,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850452,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccccc1N1C(=O)/C(=C/c2ccc(F)cc2)S/C1=N\NC(=O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.11', 'le': '0.27', 'lle': '1.99', 'sei': '7.66'}",CHEMBL4441658,,CHEMBL4441658,7.05,False,http://www.openphacts.org/units/Nanomolar,3146484,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850454,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.11', 'le': '0.27', 'lle': '1.99', 'sei': '7.66'}",CHEMBL4589823,,CHEMBL4589823,7.05,False,http://www.openphacts.org/units/Nanomolar,3146485,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850456,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.11', 'le': '0.27', 'lle': '1.99', 'sei': '7.66'}",CHEMBL4127059,,CHEMBL4127059,7.05,False,http://www.openphacts.org/units/Nanomolar,3146486,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850458,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.67', 'le': '0.26', 'lle': '2.29', 'sei': '6.96'}",CHEMBL4469426,,CHEMBL4469426,7.05,False,http://www.openphacts.org/units/Nanomolar,3146487,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850460,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.67', 'le': '0.26', 'lle': '2.29', 'sei': '6.96'}",CHEMBL4457539,,CHEMBL4457539,7.05,False,http://www.openphacts.org/units/Nanomolar,3146488,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850462,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c(C)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.72', 'le': '0.26', 'lle': '1.68', 'sei': '7.66'}",CHEMBL4561204,,CHEMBL4561204,7.05,False,http://www.openphacts.org/units/Nanomolar,3146489,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850464,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(C)c1N1C(=O)/C(=C/c2ccc(F)cc2)S/C1=N\NC(=O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.72', 'le': '0.26', 'lle': '1.68', 'sei': '7.66'}",CHEMBL4557506,,CHEMBL4557506,7.05,False,http://www.openphacts.org/units/Nanomolar,3146490,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,1.6,0.09
,18850466,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1N1C(=O)/C(=C/c2ccc(F)cc2)S/C1=N\NC(=O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.67', 'le': '0.26', 'lle': '2.29', 'sei': '6.96'}",CHEMBL4463785,,CHEMBL4463785,7.05,True,http://www.openphacts.org/units/Nanomolar,3146481,=,1,True,=,,IC50,nM,,90.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,0.09
,18850471,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL404271,ACARBOSE,CHEMBL404271,,False,http://www.openphacts.org/units/Nanomolar,3146053,=,1,True,=,,IC50,nM,,942000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,942.0
,18850472,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL404271,ACARBOSE,CHEMBL404271,,False,http://www.openphacts.org/units/Nanomolar,3146053,=,1,True,=,,IC50,nM,,817000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,817.0
,18850473,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)CC(=O)OCC,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '33.10', 'le': '0.66', 'lle': '4.80', 'sei': '10.08'}",CHEMBL177114,MALONIC ACID DIETHYL ESTER,CHEMBL177114,5.30,False,http://www.openphacts.org/units/Nanomolar,3146229,=,1,True,=,,IC50,nM,,5000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,16.0,5.0
,18850474,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,COC(=O)CC(C)=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '40.66', 'le': '0.81', 'lle': '4.58', 'sei': '10.89'}",CHEMBL3186053,,CHEMBL3186053,4.72,False,http://www.openphacts.org/units/Nanomolar,3146230,=,1,True,=,,IC50,nM,,19000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,19.0
,18850477,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,O=C1CSC(=O)N1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '53.51', 'le': '1.22', 'lle': '6.30', 'sei': '13.58'}",CHEMBL85398,THIAZOLIDINEDIONE,CHEMBL85398,6.27,False,http://www.openphacts.org/units/Nanomolar,3146231,=,1,True,=,,IC50,nM,,540.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,2.2,0.54
,18850504,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1c(O)cc(O)cc1O)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.11', 'le': '0.33', 'lle': '3.59', 'sei': '4.78'}",CHEMBL4559817,,CHEMBL4559817,5.64,False,http://www.openphacts.org/units/Nanomolar,3146145,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,226.4,2.3
,18850505,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(O)ccc1O)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.09', 'le': '0.35', 'lle': '3.30', 'sei': '5.77'}",CHEMBL4471072,,CHEMBL4471072,5.64,False,http://www.openphacts.org/units/Nanomolar,3146146,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,226.4,2.3
,18850506,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(O)c(O)c1)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.09', 'le': '0.35', 'lle': '3.30', 'sei': '5.77'}",CHEMBL4525854,,CHEMBL4525854,5.64,False,http://www.openphacts.org/units/Nanomolar,3146147,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,226.4,2.3
,18850507,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(O)c1O)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.09', 'le': '0.35', 'lle': '3.30', 'sei': '5.77'}",CHEMBL4593066,,CHEMBL4593066,5.64,False,http://www.openphacts.org/units/Nanomolar,3146148,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,226.4,2.3
,18850508,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(O)cc(O)c1)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.09', 'le': '0.35', 'lle': '3.30', 'sei': '5.77'}",CHEMBL4442533,,CHEMBL4442533,5.64,False,http://www.openphacts.org/units/Nanomolar,3146149,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,226.4,2.3
